,Dataset.Name,X,dataset.index,ID,Species,Treatment,Patients,Cells,Platform,Pri...Meta,PMID,major.cts,minor.cts,endo.ist,folder_size,ISCVAM_simple,pipeline_interactively,pipeline_without_targets_HPC,pipeline_without_targets_Mac,Number_of_cells,gse_only,cancer.type,glioma.in.gaby,notes,running.time.job.array,JobID,outputFile.name,dataset.name,numb.of.cells,running.time,JobName,Partition,Account,AllocCPUS,State,ExitCode,Elapsed,MaxRSS,MaxVMSize,ReqMem,TotalCPU,file.size,date.modification,time.modification,file.name,State_h5,in_df_name,name,path
106,MPNST_GSE165826,34,34,T020165,Human,,1.0,"4,754",10x Genomics,Primary,34010628.0,"CD8T, Fibroblasts, Mono/Macro, Myofibroblasts, Neural crest","CD8T, Fibroblasts, Mono/Macro, Myofibroblasts, Neural crest",False,107.8,,,,,4754,GSE165826,MPNST,False,,,7588105_34,array_7588105_34.out,MPNST_GSE165826,4754,19.0729973951976,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:19:08,,,24000M,19:12.4,58M,6-Aug,15:52,MPNST_GSE165826.pipeline.h5,COMPLETED,True,MPNST_GSE165826.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/MPNST_GSE165826.pipeline.h5
107,NB_GSE154037,66,66,T020133,Human,,3.0,"9,008",10x Genomics,Primary,33046868.0,NKT,NKT,False,130.8,,,,,9008,GSE154037,NB,False,,,7589680_66,array_7589680_66.out,NB_GSE154037,9008,21.0819293816884,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:21:09,,,24000M,21:11.4,37M,6-Aug,15:52,NB_GSE154037.pipeline.h5,COMPLETED,True,NB_GSE154037.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NB_GSE154037.pipeline.h5
108,NET_GSE140312,17,17,T010054,Human,,1.0,"3,158",10x Genomics,"Primary, Metastatic",32054662.0,"Endothelial, Fibroblasts, Malignant, Mono/Macro","Endothelial, Fibroblasts, M1, Malignant",True,39.0,,,,,3158,GSE140312,NET,False,,,7587776_17,array_7587776_17.out,NET_GSE140312,3158,14.1494639396667,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:14:13,,,24000M,14:12.7,27M,6-Aug,15:52,NET_GSE140312.pipeline.h5,COMPLETED,True,NET_GSE140312.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NET_GSE140312.pipeline.h5
109,Neurofibroma_GSE163028,101,101,T020164,Human,,3.0,"13,152",10x Genomics,Primary,33413690.0,"DC, Endothelial, Fibroblasts, HSC, Pericytes, Schwann ","DC, Endothelial, Fibroblasts, HSC, Pericytes, Schwann ",True,112.4,,,,,13152,GSE163028,Neurofibroma,False,,,7592404_101,array_7592404_101.out,Neurofibroma_GSE163028,13152,28.7963739951452,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:28:52,,,24000M,28:58.2,46M,6-Aug,15:52,Neurofibroma_GSE163028.pipeline.h5,COMPLETED,True,Neurofibroma_GSE163028.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/Neurofibroma_GSE163028.pipeline.h5
110,NHL_GSE128531,137,137,T010055,Human,,9.0,"30,497",10x Genomics,Primary,31010835.0,"B, CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Keratinocytes, Melanocytes, Mono/Macro, NK, Others, Pericytes, Secretory glandular, SMC, Tprolif","B, CD4Tn, CD8Tex, Endothelial, Fibroblasts, Keratinocytes, M1, Melanocytes, NK, Others, Pericytes, Secretory glandular, SMC, Tprolif",True,527.7,,,,,30497,GSE128531,NHL,False,,,7594525_137,array_7594525_137.out,NHL_GSE128531,30497,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:10:09,,,24000M,1:10:09,212M,16-Aug,15:29,NHL_GSE128531.pipeline.h5,COMPLETED,True,NHL_GSE128531.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NHL_GSE128531.pipeline.h5
111,NHL_GSE147944,87,87,T020134,Human,,3.0,"11,245",10x Genomics,Primary,32438399.0,"B, CD8T, Endothelial, Epithelial, Fibroblasts, Mono/Macro, Pericytes, Plasma, Tprolif","B, CD8Tcm, cDC2, Endothelial, Epithelial, Fibroblasts, M1, M2, Pericytes, Plasma, Tprolif",True,213.0,,,,,11245,GSE147944,NHL,False,,,7589709_87,array_7589709_87.out,NHL_GSE147944,11245,31.4729967951775,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:31:32,,,24000M,31:41.8,95M,6-Aug,15:52,NHL_GSE147944.pipeline.h5,COMPLETED,True,NHL_GSE147944.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NHL_GSE147944.pipeline.h5
112,NPC_GSE150430,156,156,T020111,Human,,15.0,"45,959",10x Genomics,Primary,32686767.0,"B, CD4Tconv, CD8T, DC, Malignant, Mono/Macro, pDC, Plasma, Tprolif, Treg","B, CD4Tconv, CD8T, DC, Malignant, Mono/Macro, pDC, Plasma, Tprolif, Treg",False,921.4,,,,,45959,GSE150430,NPC,False,,,7599432_156,array_7599432_156.out,NPC_GSE150430,45959,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:43:29,,,24000M,1:43:18,323M,6-Aug,15:52,NPC_GSE150430.pipeline.h5,COMPLETED,True,NPC_GSE150430.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NPC_GSE150430.pipeline.h5
113,NPC_GSE162025,187,185,T020112,Human,,10.0,"176,440",10x Genomics,Primary,33531485.0,"B, CD4Tconv, CD8T, DC, Malignant, Mono/Macro, NK, Plasma, Tprolif, Treg","B, CD4Tconv, CD8T, DC, Malignant, Mono/Macro, NK, Plasma, Tprolif, Treg",False,2220.7,,,,,176440,GSE162025,NPC,False,,,,,,,,,,,,,,,,,,,674M,14-Aug,18:08,NPC_GSE162025.pipeline.h5,COMPLETED,True,NPC_GSE162025.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NPC_GSE162025.pipeline.h5
114,NSCLC_EMTAB6149,151,151,T010056,Human,,5.0,"40,218",10x Genomics,Primary,29988129.0,"Alveolar, B, CD4Tconv, CD8T, CD8Tex, Endothelial, Fibroblasts, Malignant, Mast, Mono/Macro, Plasma, Treg","Alveolar, B, CD4Tn, CD8Tem, CD8Tex, Endothelial, Fibroblasts, M1, M2, Malignant, Mast, Monocyte, Plasma, Th17, Treg",True,447.6,,,,,40218,EMTAB6149,NSCLC,False,,,7594808_151,array_7594808_151.out,NSCLC_EMTAB6149,40218,3.08518070254061,array,redwood-s+,owner-gue+,12.0,COMPLETED,0:00,3:05:17,,,125G,3:06:55,184M,6-Aug,15:52,NSCLC_EMTAB6149.pipeline.h5,COMPLETED,True,NSCLC_EMTAB6149.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_EMTAB6149.pipeline.h5
115,NSCLC_GSE117570,89,89,T010057,Human,,4.0,"11,453",10x Genomics,Primary,31033233.0,"B, CD4Tconv, CD8T, DC, Endothelial, Epithelial, Malignant, Mono/Macro, NK, Plasma","B, CD8Teff, Endothelial, Epithelial, M1, M2, Malignant, Monocyte, NK, pDC, Plasma, Th2",True,155.0,,,,,11453,GSE117570,NSCLC,False,,,7589709_89,array_7589709_89.out,NSCLC_GSE117570,11453,30.8770802934965,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:30:56,,,24000M,31:03.8,73M,6-Aug,15:52,NSCLC_GSE117570.pipeline.h5,COMPLETED,True,NSCLC_GSE117570.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE117570.pipeline.h5
116,NSCLC_GSE127465,138,138,T010058,Human,,7.0,"31,179",Smart-seq2,Primary,30979687.0,"B, CD4Tconv, CD8Tex, DC, Endothelial, Fibroblasts, Malignant, Mast, Mono/Macro, Neutrophils, NK, Plasma","B, CD4Tn, CD8Tex, cDC2, Endothelial, Fibroblasts, M2, Malignant, Mast, Monocyte, Neutrophils, NK, Plasma",True,331.7,,,,,31179,GSE127465,NSCLC,False,,,7594525_138,array_7594525_138.out,NSCLC_GSE127465,31179,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:07:35,,,24000M,1:07:37,169M,16-Aug,15:29,NSCLC_GSE127465.pipeline.h5,COMPLETED,True,NSCLC_GSE127465.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NSCLC_GSE127465.pipeline.h5
117,NSCLC_GSE127471,1,1,T010059,Human,,1.0,"1,108",10x Genomics,Primary,31061481.0,"B, CD4Tconv, CD8T, CD8Tex, Mono/Macro, NK, Others","B, CD4Tn, CD8Tex, M1, Monocyte, NK, NKT, Others",False,16.5,,,,,1108,GSE127471,NSCLC,False,,,7587702_1,array_7587702_1.out,NSCLC_GSE127471,1108,4.46542505025864,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:04:31,,,24000M,03:49.0,14M,6-Aug,15:52,NSCLC_GSE127471.pipeline.h5,COMPLETED,True,NSCLC_GSE127471.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE127471.pipeline.h5
118,NSCLC_GSE131907,188,186,T010060,Human,,44.0,"203,298",10x Genomics,"Primary, Metastatic",32385277.0,"B, CD4Tconv, CD8T, CD8Tex, DC, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Oligodendrocyte, Plasma","B, CD4Tn, CD8Tcm, CD8Tem, CD8Tex, cDC2, Endothelial, Epithelial, Fibroblasts, M2, Mast, Monocyte, Oligodendrocyte, pDC, Plasma",True,2719.9,,,,,203298,GSE131907,NSCLC,False,,,,,,,,,,,,,,,,,,,859M,15-Aug,16:12,NSCLC_GSE131907.pipeline.h5,COMPLETED,False,,
119,NSCLC_GSE139555,175,173,T010061,Human,,6.0,"78,829",10x Genomics,Primary,32103181.0,"B, CD4Tconv, CD8T, CD8Tex, DC, Mono/Macro, NK, Plasma, Tprolif, Treg","B, CD4Tn, CD8Tcm, CD8Teff, CD8Tex, cDC2, Monocyte, NK, pDC, Plasma, Th1, Th17, Tprolif, Treg",False,848.5,,,,,78829,GSE139555,NSCLC,False,,,7599447_173,array_7599447_173.out,NSCLC_GSE139555,78829,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:32:17,,,24000M,1:32:09,279M,14-Aug,18:08,NSCLC_GSE139555.pipeline.h5,COMPLETED,True,NSCLC_GSE139555.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NSCLC_GSE139555.pipeline.h5
120,NSCLC_GSE143423,91,91,T010062,Human,,3.0,"12,193",10x Genomics,Metastatic,,0,0,False,0.0,,,,,12193,GSE143423,NSCLC,False,,,7589715_91,array_7589715_91.out,NSCLC_GSE143423,found,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,1:00,0:00:16,,,24000M,00:14.3,80M,16-Aug,17:00,NSCLC_GSE143423.pipeline.h5,COMPLETED,True,NSCLC_GSE143423.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NSCLC_GSE143423.pipeline.h5
121,NSCLC_GSE146100,82,82,T020139,Human,Immunotherapy,1.0,"10,996",10x Genomics,Primary,33820821.0,"B, CD4Tconv, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, NK, Treg","B, CD4Tconv, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, NK, Treg",True,207.4,,,,,10996,GSE146100,NSCLC,False,,,7589709_82,array_7589709_82.out,NSCLC_GSE146100,10996,31.4894109249115,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:31:33,,,24000M,31:40.1,90M,6-Aug,15:52,NSCLC_GSE146100.pipeline.h5,COMPLETED,True,NSCLC_GSE146100.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE146100.pipeline.h5
122,NSCLC_GSE148071,177,175,T020140,Human,,42.0,"82,267",GEXSCOPETM,Primary,33953163.0,"Alveolar, Basal, CD8T, Endothelial, Epithelial , Fibroblasts, Malignant, Mono/Macro, Plasma, Tprolif","Alveolar, Basal, CD8T, Endothelial, Epithelial , Fibroblasts, Malignant, Mono/Macro, Plasma, Tprolif",True,1219.9,,,,,82267,GSE148071,NSCLC,False,,,7599447_175,array_7599447_175.out,NSCLC_GSE148071,82267,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,2:00:13,,,24000M,2:00:03,413M,14-Aug,18:08,NSCLC_GSE148071.pipeline.h5,COMPLETED,True,NSCLC_GSE148071.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NSCLC_GSE148071.pipeline.h5
123,NSCLC_GSE149655,30,30,T020141,Human,,2.0,"4,433",10x Genomics,Primary,32891189.0,"Alveolar, CD8Tex, Ciliated, Club, Endothelial, Fibroblasts, Mast, Mono/Macro, Myofibroblasts","Alveolar, CD8Tex, Ciliated, Club, Endothelial, Fibroblasts, M2, Mast, Monocyte, Myofibroblasts",True,184.3,,,,,4433,GSE149655,NSCLC,False,,,7587837_30,array_7587837_30.out,NSCLC_GSE149655,9591,30.4311454931895,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:30:31,,,24000M,30:35.4,88M,6-Aug,15:52,NSCLC_GSE149655.pipeline.h5,COMPLETED,True,NSCLC_GSE149655.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE149655.pipeline.h5
124,NSCLC_GSE150660,42,42,T020142,Human,,2.0,"5,407",10x Genomics,Metastatic,32675368.0,"CD4Tconv, CD8T, CD8Tex, DC, Malignant, Mono/Macro","CD8Tex, CD8Tn, cDC2, M1, M2, Malignant, Monocyte, Th2",False,73.1,,,,,5407,GSE150660,NSCLC,False,,,7588117_42,array_7588117_42.out,NSCLC_GSE150660,5407,18.0665452599525,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:18:09,,,24000M,18:08.2,34M,6-Aug,15:52,NSCLC_GSE150660.pipeline.h5,COMPLETED,True,NSCLC_GSE150660.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE150660.pipeline.h5
125,NSCLC_GSE151537,15,15,T020143,Human,Immunotherapy,10.0,"2,948",Smart-seq2,Primary,33691136.0,"CD4Tconv, CD8T, CD8Tex, Tprolif, Treg","CD4Tconv, CD8T, CD8Tex, Tprolif, Treg",False,50.1,,,,,2948,GSE151537,NSCLC,False,,,7587776_15,array_7587776_15.out,NSCLC_GSE151537,2948,10.5236463348071,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:10:36,,,24000M,10:35.8,30M,6-Aug,15:52,NSCLC_GSE151537.pipeline.h5,COMPLETED,True,NSCLC_GSE151537.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE151537.pipeline.h5
126,NSCLC_GSE153935,21,21,T020144,Human,,12.0,"3,658",10x Genomics,Primary,,"Alveolar, CD8T, CD8Tex, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Myofibroblasts, Plasma, Tprolif","Alveolar, CD8Tcm, CD8Tem, CD8Tex, Endothelial, Epithelial, Fibroblasts, Mast, Monocyte, Myofibroblasts, Plasma, Tprolif",True,62.7,,,,,3658,GSE153935,NSCLC,False,,,7587837_21,array_7587837_21.out,NSCLC_GSE153935,5859,18.7194967150688,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:18:47,,,24000M,18:46.3,42M,6-Aug,15:52,NSCLC_GSE153935.pipeline.h5,COMPLETED,True,NSCLC_GSE153935.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE153935.pipeline.h5
127,NSCLC_GSE162498,174,172,T020145,Human,,11.0,"68,255",10x Genomics,Primary,33514641.0,"CD4Tconv, CD8T, Epithelial, Mono/Macro, NK, Tprolif, Treg","CD4Tconv, CD4Teff, CD8Tcm, CD8Teff, CD8Tn, Epithelial, Mono/Macro, NK, Th1, Th17, Th2, Tprolif, Treg",False,919.4,,,,,68255,GSE162498,NSCLC,False,,,7599447_172,array_7599447_172.out,NSCLC_GSE162498,68255,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:29:11,,,24000M,1:29:04,305M,14-Aug,18:08,NSCLC_GSE162498.pipeline.h5,COMPLETED,True,NSCLC_GSE162498.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/NSCLC_GSE162498.pipeline.h5
128,NSCLC_GSE176021_aPD1,192,190,T020146,Human,Immunotherapy,16.0,"816,654",10x Genomics,"Primary, Metastatic",34290408.0,0,0,False,3525.8,,,,,816654,GSE176021,NSCLC,False,,,,,,,,,,,,,,,,,,,,,,,,False,,
129,NSCLC_GSE179373,98,98,T020147,Human,,3.0,"12,930",10x Genomics,Primary,35584630.0,"CD4Tconv, CD8T, CD8Tex","CD4Tconv, CD4Tn, CD8Tcm, CD8Teff, CD8Tem, CD8Tex, MAIT, Th2",False,156.5,,,,,12930,GSE179373,NSCLC,True,,,7589715_98,array_7589715_98.out,NSCLC_GSE179373,12930,32.8629186034203,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:32:56,,,24000M,32:58.3,59M,6-Aug,15:52,NSCLC_GSE179373.pipeline.h5,COMPLETED,True,NSCLC_GSE179373.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE179373.pipeline.h5
130,NSCLC_GSE99254,93,93,T010063,Human,,14.0,"12,346",Smart-seq2,Primary,29942094.0,"CD4Tconv, CD8T, CD8Tex, Mono/Macro, Tprolif, Treg","CD4Teff, CD4Tn, CD8Tcm, CD8Teff, CD8Tex, Monocyte, Tfh, Th1, Th17, Tprolif, Treg",False,287.1,,,,,12346,GSE99254,NSCLC,False,,,7589715_93,array_7589715_93.out,NSCLC_GSE99254,12344,32.5433936238289,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:32:37,,,24000M,32:48.8,147M,6-Aug,15:52,NSCLC_GSE99254.pipeline.h5,COMPLETED,True,NSCLC_GSE99254.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/NSCLC_GSE99254.pipeline.h5
131,OS_GSE162454,159,158,T020148,Human,,6.0,"46,544",10x Genomics,Primary,34367994.0,"CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Malignant, Mono/Macro, Osteoblasts, Plasmocytes","CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Mono/Macro, Osteoblasts, Plasmocytes",True,1090.9,,,,,46544,GSE162454,OS,False,,,7599432_158,array_7599432_158.out,OS_GSE162454,46544,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:02:48,,,24000M,1:02:37,366M,9-Aug,14:55,OS_GSE162454.pipeline.h5,COMPLETED,True,OS_GSE162454.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OS_GSE162454.pipeline.h5
132,OS_GSE162454,160,158,T020148,Human,,6.0,"46,544",10x Genomics,Primary,34367994.0,"CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Malignant, Mono/Macro, Osteoblasts, Plasmocytes","CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Mono/Macro, Osteoblasts, Plasmocytes",True,1090.9,,,,,46544,GSE162454,OS,False,,,7604923_158,array_7604923_158.out,158,22954,not_complete,array,ychen-sha+,ychen-rw,1.0,FAILED,1:00,1:25:58,,,100G,1:25:47,366M,9-Aug,14:55,OS_GSE162454.pipeline.h5,COMPLETED,True,OS_GSE162454.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OS_GSE162454.pipeline.h5
133,OSCC_GSE172577,167,165,T020113,Human,,6.0,"57,503",10x Genomics,Primary,34044317.0,"CD8T, Ductal, Endothelial, Epithelial, Gland, Keratinocytes, Malignant, Mast, Mono/Macro, NK, Treg","CD8T, CD8Tcm, cDC1, Ductal, Endothelial, Epithelial, Gland, Keratinocytes, M1, Malignant, Mast, Mono/Macro, NK, Treg",True,1245.7,,,,,57503,GSE172577,OSCC,False,,,7599437_165,array_7599437_165.out,OSCC_GSE172577,57503,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:12:35,,,24000M,1:12:28,433M,9-Aug,14:55,OSCC_GSE172577.pipeline.h5,COMPLETED,True,OSCC_GSE172577.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OSCC_GSE172577.pipeline.h5
134,OV_EMTAB8107,124,124,T020149,Human,,5.0,"24,781",10x Genomics,Primary,32561858.0,"B, CD8T, Endothelial, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts, Plasma","B, CD8Tcm, Endothelial, Fibroblasts, M1, Malignant, Monocyte, Myofibroblasts, Plasma",True,491.2,,,,,24781,EMTAB8107,OV,False,,,7594515_124,array_7594515_124.out,OV_EMTAB8107,32386,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,1:19:55,,,24000M,1:19:51,194M,16-Aug,15:29,OV_EMTAB8107.pipeline.h5,COMPLETED,True,OV_EMTAB8107.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/OV_EMTAB8107.pipeline.h5
135,OV_GSE115007,46,46,T010064,Human,,1.0,"6,000",10x Genomics,Primary,29967419.0,"DC, Mono/Macro, Plasma","cDC1, cDC2, M2, Monocyte, Plasma",False,80.0,,,,,6000,GSE115007,OV,False,,,7588117_46,array_7588117_46.out,OV_GSE115007,6000,17.2375446081161,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:17:19,,,24000M,17:19.7,37M,6-Aug,15:52,OV_GSE115007.pipeline.h5,COMPLETED,True,OV_GSE115007.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE115007.pipeline.h5
136,OV_GSE118828,7,7,T010065,Human,,9.0,"1,909",Smart-seq2,"Primary, Metastatic",30383866.0,"CD4Tconv, Endothelial, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts","CD4Tn, Endothelial, Fibroblasts, M1, Malignant, Myofibroblasts",True,28.4,,,,,1909,GSE118828,OV,False,,,7587715_7,array_7587715_7.out,OV_GSE118828,1909,8.21427874565125,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:08:17,,,24000M,08:13.5,29M,6-Aug,15:52,OV_GSE118828.pipeline.h5,COMPLETED,True,OV_GSE118828.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE118828.pipeline.h5
137,OV_GSE130000,86,86,T020150,Human,,8.0,"11,215",Drop-seq,"Primary, Metastatic",34992217.0,"CD8Tex, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts","CD8Tex, Fibroblasts, M1, Malignant, Myofibroblasts",False,148.0,,,,,11215,GSE130000,OV,False,,,7589709_86,array_7589709_86.out,OV_GSE130000,11215,36.6172698895137,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:36:42,,,24000M,36:49.1,69M,6-Aug,15:52,OV_GSE130000.pipeline.h5,COMPLETED,True,OV_GSE130000.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE130000.pipeline.h5
138,OV_GSE147082,73,73,T020151,Human,Immunotherapy,6.0,"9,796",Drop-seq,Metastatic,34038734.0,"B, CD4Tconv, CD8T, Endothelial, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts, Plasma, Tprolif","B, CD4Tconv, CD8T, Endothelial, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts, Plasma, Tprolif",True,156.7,,,,,9796,GSE147082,OV,False,,,7589699_73,array_7589699_73.out,OV_GSE147082,9796,33.1677137255669,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:33:14,,,24000M,33:21.1,88M,6-Aug,15:52,OV_GSE147082.pipeline.h5,COMPLETED,True,OV_GSE147082.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE147082.pipeline.h5
139,OV_GSE151214,168,166,T020152,Human,,8.0,"59,446",10x Genomics,Metastatic,33852846.0,"CD4T, CD8T, Endothelial, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro, Myofibroblasts","CD4T, CD8T, Endothelial, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro, Myofibroblasts",True,629.3,,,,,59446,GSE151214,OV,False,,,7599437_166,array_7599437_166.out,OV_GSE151214,59446,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,2:12:20,,,24000M,2:12:15,233M,9-Aug,14:55,OV_GSE151214.pipeline.h5,COMPLETED,True,OV_GSE151214.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE151214.pipeline.h5
140,OV_GSE154600,153,153,T020153,Human,,5.0,"42,583",10x Genomics,Primary,32747365.0,"B, CD8T, CD8Tex, Endothelial, Epithelial, Fibroblasts, Malignant, Mono/Macro, Myofibroblasts, Plasma, Tprolif","B, CD8Tcm, CD8Tex, CD8Tn, Endothelial, Epithelial, Fibroblasts, M1, Malignant, Monocyte, Myofibroblasts, Plasma, Tprolif",True,589.8,,,,,42583,GSE154600,OV,False,,,7594808_153,array_7594808_153.out,OV_GSE154600,42583,not_complete,array,redwood-s+,owner-gue+,12.0,PREEMPTED,0:00,0:25:32,,,125G,25:26.2,225M,9-Aug,14:55,OV_GSE154600.pipeline.h5,COMPLETED,True,OV_GSE154600.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE154600.pipeline.h5
141,OV_GSE154763,23,23,T020154,Human,,2.0,"3,888",10x Genomics,Primary,33545035.0,"DC, Mono/Macro","DC, Mono/Macro",False,78.6,,,,,3888,GSE154763,OV,False,,,7587837_23,array_7587837_23.out,OV_GSE154763,3888,11.6794127980868,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:11:45,,,24000M,11:47.2,34M,6-Aug,15:52,OV_GSE154763.pipeline.h5,COMPLETED,True,OV_GSE154763.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/OV_GSE154763.pipeline.h5
